Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_07_140.jpg;0;0;1;0;99.66999;85.58897;0.0002373797;56.03202;1.029326E-06
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_07_202.jpg;0;0;0;0;99.66999;85.58897;0.0002375924;56.03202;1.429044E-06
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_07_268.jpg;0;0;0;0;99.66999;85.58897;0.0002379072;56.03202;1.859943E-06
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_07_335.jpg;0;0;0;0;99.66999;85.58897;0.0002381666;56.03202;2.106561E-06
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_07_401.jpg;0;0;0;0;99.66999;85.58897;0.0002383793;56.03202;2.506292E-06
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_07_468.jpg;0;0;0;0;99.66999;85.58897;0.0002385919;56.03202;2.906004E-06
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_07_534.jpg;0;0;0;0;99.66999;85.58897;0.0002387493;56.03202;3.121453E-06
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_07_601.jpg;0;0;0;0;99.66999;85.58897;0.0002389067;56.03202;3.336896E-06
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_07_668.jpg;0;0;0;0;99.66999;85.58897;0.000239064;56.03202;3.552346E-06
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_07_735.jpg;0;0;0;0;99.66999;85.58897;0.0002391194;56.03202;3.736627E-06
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_07_804.jpg;0.05430222;0;0;0;99.66999;85.58897;0.0002385026;56.27934;3.254354E-06
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_07_869.jpg;0;0;0;0;99.66999;85.58897;0.0002374782;56.27934;2.219041E-06
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_07_936.jpg;-2.020984;0;0;0;99.66999;85.58897;0.0002377554;56.03684;2.807848E-06
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_08_003.jpg;-2.057333;0;0;0;99.66999;85.58897;0.0002380683;55.91156;3.387938E-06
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_08_070.jpg;0;0;0;0;99.66999;85.58897;0.0002369864;55.90424;2.513334E-06
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_08_136.jpg;-1.993318;0;0;0;99.66999;85.58897;0.0002375214;55.66506;2.72821E-06
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_08_203.jpg;-1.949329;0;0;0;99.66999;85.58897;0.000238626;55.06942;4.259873E-06
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_08_270.jpg;0;0;0;0;99.66999;85.58897;0.0002375474;55.06942;2.354202E-06
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_08_337.jpg;0;0;0;0;99.66999;85.58897;0.0002370212;55.06942;1.181729E-06
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_08_403.jpg;0;0;0;0;99.66999;85.58897;0.0002366987;55.06942;7.33386E-08
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_08_471.jpg;0;0;0;0;99.66999;85.58897;0.0002362206;55.06942;-1.251824E-06
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_08_537.jpg;0;0;0;0;99.66999;85.58897;0.00023585;55.06942;-2.207512E-06
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_08_604.jpg;0;0;0;0;99.66999;85.58897;0.0002354794;55.06942;-3.163207E-06
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_08_671.jpg;0;0;0;0;99.66999;85.58897;0.0002347874;55.06942;-4.164094E-06
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_08_737.jpg;0;0;0;0;99.66999;85.58897;0.0002343528;55.06942;-4.916188E-06
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_08_804.jpg;0;0;0;0;99.66999;85.58897;0.0002340897;55.06942;-5.502421E-06
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_08_872.jpg;0;0;0;0;99.66999;85.58897;0.0002338163;55.06942;-5.700309E-06
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_08_937.jpg;0;0;0;0;99.66999;85.58897;0.0002338003;55.06942;-5.649411E-06
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_09_005.jpg;0;0;0;0;99.66999;85.58897;0.0002337522;55.06942;-5.496709E-06
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_09_071.jpg;0;0;0;0;99.66999;85.58897;0.000233806;55.06942;-5.311965E-06
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_09_137.jpg;0;0;0;0;99.66999;85.58897;0.000233758;55.06942;-5.159262E-06
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_09_204.jpg;0;0;0;0;99.66999;85.58897;0.0002336619;55.06942;-4.853857E-06
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_09_271.jpg;0;0;0;0;99.66999;85.58897;0.0002337214;55.06942;-4.331694E-06
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_09_338.jpg;0;0;0;0;99.66999;85.58897;0.0002338826;55.06942;-3.777495E-06
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_09_404.jpg;0;0;0;0;99.66999;85.58897;0.0002340656;55.06942;-2.936762E-06
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_09_472.jpg;0;0;0;0;99.66999;85.58897;0.0002341788;55.06942;-2.229861E-06
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_09_538.jpg;0;0;0;0;99.66999;85.58897;0.0002342761;55.06942;-1.472055E-06
Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_39_255.jpg;0;0;0;0.745389;104.4585;88.90874;359.8282;36.61036;0.01461728
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_39_321.jpg;0;0;0;0.7419991;104.4943;88.9353;359.8287;36.61036;0.01595818
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_39_387.jpg;0;0;0;0.7394666;104.5417;88.97056;359.8292;36.61037;0.0170599
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_39_454.jpg;0;0;0;0.7369427;104.5772;88.99689;359.8296;36.61037;0.0174011
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_39_521.jpg;0;0;0;0.7335906;104.6125;89.02316;359.8298;36.61038;0.01735826
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_39_588.jpg;0;0;0;0.7310864;104.6595;89.05801;359.8302;36.61039;0.01676526
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_39_655.jpg;0;0;0;0.7285905;104.6945;89.08405;359.8304;36.61038;0.01597098
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_39_722.jpg;1.970344;0;0;0.7252758;104.7293;89.11015;359.8305;36.63634;0.01907117
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_39_788.jpg;1.999383;0;0;0.7221779;104.7749;89.14565;359.8292;36.8472;0.04636661
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_39_855.jpg;0;0;0;0.7198287;104.8093;89.17155;359.8286;36.86257;0.04577031
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_39_920.jpg;1.974049;0;0;0.7165505;104.8436;89.19746;359.8281;36.88881;0.04774184
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_39_988.jpg;-2.036576;0;0;0.7139366;104.8895;89.23142;359.8271;36.83861;0.03548464
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_40_054.jpg;-6.046443;0;0;0.7109483;104.9245;89.25559;359.8244;36.57958;-0.005204154
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_40_122.jpg;-10.07316;0;0;0.7061243;104.96;89.27859;359.819;36.14778;359.9303
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_40_189.jpg;-10.07466;0;0;0.7008896;105.008;89.30792;359.8235;35.39152;359.8365
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_40_255.jpg;-10.01105;0;0;0.6992562;105.0439;89.32992;359.8348;34.90574;359.784
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_40_322.jpg;-14.03837;0;0;0.6936001;105.0802;89.35058;359.8457;34.27717;359.7148
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_40_389.jpg;-15;0;0;0.6880237;105.1292;89.37643;359.8641;33.27657;359.6167
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_40_456.jpg;-10.98504;0;0;0.6852146;105.1656;89.39605;359.8841;32.6631;359.5739
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_40_523.jpg;-6.99995;0;0;0.6832165;105.2018;89.41608;359.9037;32.21529;359.5574
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_40_590.jpg;-2.994533;0;0;0.6816394;105.2491;89.44382;359.9252;31.91427;359.5815
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_40_656.jpg;0;0;0;0.6794903;105.2838;89.46532;359.9355;31.87827;359.6289
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_40_723.jpg;0;0;0;0.676427;105.3184;89.48679;359.9417;31.87731;359.6823
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_40_790.jpg;0;0;0;0.6741858;105.3642;89.51526;359.9441;31.87721;359.7559
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_40_856.jpg;0;0;0;0.6719413;105.3984;89.53648;359.9422;31.87716;359.8113
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_40_923.jpg;2.05945;0;0;0.6689425;105.4323;89.55774;359.9373;31.90279;359.8695
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_40_990.jpg;6.078544;0;0;0.6657793;105.4762;89.58739;359.9245;32.2129;359.9818
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_41_057.jpg;10.03477;0;0;0.6619516;105.5081;89.61063;359.9093;32.65123;0.0900407
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_41_124.jpg;14.13547;0;0;0.6558428;105.5389;89.63472;359.8888;33.24828;0.2153024
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_41_189.jpg;15;0;0;0.650367;105.5789;89.66768;359.8741;34.18563;0.37182
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_41_257.jpg;15;0;0;0.6460546;105.6084;89.69281;359.8747;34.89424;0.471492
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_41_324.jpg;15;0;0;0.6408891;105.6375;89.71818;359.886;35.59906;0.5500156
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_41_390.jpg;15;0;0;0.6372957;105.6756;89.75245;359.9052;36.53794;0.6343592
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_41_457.jpg;11.02242;0;0;0.6345783;105.7042;89.77785;359.9225;37.10987;0.6638991
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_41_523.jpg;6.97433;0;0;0.6327632;105.7332;89.80274;359.94;37.5252;0.6607825
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_41_590.jpg;2.990513;0;0;0.6313123;105.7724;89.83485;359.9555;37.8053;0.6100777
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_41_657.jpg;3.022513;0;0;0.6292901;105.8018;89.85853;359.9612;37.91926;0.5534164
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_41_723.jpg;7.050962;0;0;0.6263047;105.8304;89.88281;359.962;38.1717;0.5122474
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_41_790.jpg;3.01805;0;0;0.6240734;105.8684;89.91482;359.9571;38.44317;0.4407392
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_41_857.jpg;3.113952;0;0;0.6219679;105.897;89.93843;359.9497;38.55811;0.3744849
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_41_924.jpg;0;0;0;0.6191005;105.9258;89.96168;359.9398;38.60749;0.2985384
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_41_990.jpg;0;0;0;0.6168967;105.964;89.99232;359.9243;38.60948;0.192458
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_42_056.jpg;-3.913565;0;0;0.6144835;105.9931;90.0145;359.9106;38.47818;0.09741078
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_42_123.jpg;0.1156712;0;0;0.6112788;106.0218;90.03691;359.897;38.404;0.01743377
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_42_191.jpg;1.992531;0;0;0.6092989;106.0595;90.06729;359.8795;38.45295;359.9391
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_42_256.jpg;6.003771;0;0;0.6070528;106.0868;90.0909;359.8652;38.67765;359.9143
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_42_324.jpg;10.04238;0.105453;0;0.6033413;106.113;90.11488;359.84;39.03182;359.9157
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_42_390.jpg;14.00177;0.3034229;0;0.6011347;106.1467;90.14832;359.8128;39.67674;359.9616
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_42_457.jpg;9.997015;0.5036609;0;0.6091148;106.1738;90.17513;359.8528;40.38437;-0.001932099
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_42_524.jpg;6.007075;0.7031579;0;0.6633554;106.2038;90.20376;359.9669;40.74362;0.01926177
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_42_590.jpg;1.995649;0.7057707;0;0.69785;106.2484;90.24429;0.2170309;41.13455;0.01398378
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_42_657.jpg;-2.022071;0.5048847;0;0.7349174;106.2849;90.27585;0.4438567;41.09075;359.9922
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_42_724.jpg;2.0014;0.3037112;0;0.7593159;106.3338;90.31908;0.7007326;40.98698;-0.0003694448
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_42_791.jpg;5.963802;0.1055911;0;0.7735697;106.3698;90.35242;0.84775;41.25261;0.01016854
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_42_858.jpg;1.939173;0;0;0.7737581;106.4047;90.38423;0.9232376;41.42898;0.00114666
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_42_924.jpg;0;0;0;0.7606069;106.4504;90.42494;0.9422849;41.4532;-0.002789149
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_42_991.jpg;0;0;0;0.7586551;106.484;90.45486;0.9132601;41.45802;-0.003450217
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_43_058.jpg;0;0;0;0.7558792;106.5171;90.48434;0.8555997;41.46183;-0.004996254
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_43_125.jpg;0;0;0;0.7537376;106.5608;90.52308;0.7455635;41.46477;359.989
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_43_192.jpg;0;0;0;0.7515566;106.5932;90.55176;0.6452057;41.46498;359.9811
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_43_257.jpg;0;0;0;0.7485756;106.6254;90.58019;0.5319571;41.46497;359.9739
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_43_325.jpg;0;0;0;0.7462708;106.6679;90.61784;0.3689765;41.46493;359.966
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_43_390.jpg;0;0;0;0.7439089;106.6997;90.64591;0.2437423;41.4649;359.9615
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_43_458.jpg;0;0;0;0.7414926;106.7314;90.67393;0.1204885;41.46486;359.9582
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_43_525.jpg;0;0;0;0.7381934;106.7736;90.71123;359.9652;41.46481;359.9555
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_43_591.jpg;0;0;0;0.7356677;106.8052;90.7392;359.8593;41.46477;359.9548
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_43_661.jpg;0;0;0;0.7322439;106.8369;90.7672;359.7647;41.46473;359.9551
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_43_724.jpg;0;0;0;0.7296427;106.8792;90.80461;359.659;41.4647;359.9568
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_43_791.jpg;0;0;0;0.7270212;106.9111;90.83287;359.6022;41.46702;359.9654
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_43_857.jpg;0;0;0;0.7242191;106.9431;90.86122;359.5648;41.4689;359.9776
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_43_924.jpg;0;0;0;0.7205815;106.9752;90.88962;359.5427;41.46998;359.9907
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_43_991.jpg;0;0;0;0.7178506;107.0181;90.92753;359.5344;41.47031;0.008229943
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_44_058.jpg;0;0;0;0.7152492;107.0503;90.95596;359.5432;41.46897;0.01584671
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_44_124.jpg;0;0;0;0.7116799;107.0933;90.99392;359.5685;41.4689;0.02479714
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_44_191.jpg;0;0;0;0.7091324;107.1255;91.02235;359.5943;41.46891;0.03025854
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_44_258.jpg;0;0;0;0.7057749;107.1576;91.05073;359.6244;41.46893;0.03461606
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_44_324.jpg;0;0;0;0.7032873;107.1897;91.07905;359.6574;41.46893;0.03788053
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_44_392.jpg;0;0;0;0.7008258;107.2323;91.11668;359.7036;41.46894;0.04058965
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_44_459.jpg;0;0;0;0.6983901;107.2641;91.14479;359.7383;41.46893;0.04145843
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_44_525.jpg;0.1027822;0;0;0.6949741;107.306;91.18245;359.7824;41.54419;0.05157919
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_44_591.jpg;-1.997766;0;0;0.6925879;107.3377;91.21003;359.8127;41.48784;0.0416862
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_44_657.jpg;-6.000781;0;0;0.6888689;107.3699;91.23664;359.8387;41.26801;0.008224634
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_44_724.jpg;-5.984173;0;0;0.6850802;107.4134;91.27082;359.8653;40.79088;359.9397
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_44_792.jpg;-1.810284;0;0;0.6834011;107.4452;91.29714;359.8832;40.63429;359.9184
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_44_859.jpg;0;0;0;0.6805124;107.4764;91.32389;359.8978;40.62152;359.9166
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_44_925.jpg;0;0;0;0.6782265;107.5177;91.35937;359.912;40.62115;359.9176
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_44_990.jpg;0;0;0;0.6759514;107.5486;91.38583;359.9189;40.62112;359.9202
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_45_056.jpg;0;0;0;0.6736852;107.5793;91.41216;359.9226;40.62111;359.9243
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_45_123.jpg;0;0;0;0.6706752;107.6098;91.43838;359.9236;40.62108;359.9294
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_45_190.jpg;3.951902;0;0;0.6682357;107.6496;91.47398;359.9197;40.79642;359.963
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_45_257.jpg;0;0;0;0.6657169;107.6795;91.50018;359.9145;40.8496;359.9754
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_45_324.jpg;0;0;0;0.6627311;107.7095;91.52612;359.9078;40.8508;359.9825
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_45_390.jpg;0;0;0;0.6604927;107.7493;91.56053;359.8973;40.85084;359.9916
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_45_457.jpg;0;0;0;0.6582572;107.7791;91.58624;359.8887;40.85083;-0.002130169
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_45_523.jpg;0;0;0;0.6552808;107.8087;91.61185;359.8799;40.85084;0.003650818
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_45_588.jpg;0;0;0;0.6530519;107.848;91.64586;359.8682;40.85085;0.01043073
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_45_656.jpg;0;0;0;0.6508263;107.8774;91.67127;359.8599;40.85085;0.01475419
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_45_723.jpg;0;0;0;0.6478646;107.9067;91.69661;359.8523;40.85086;0.0183923
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_45_775.jpg;0;0;0;0.6456482;107.936;91.72186;359.8454;40.85087;0.02133141
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_45_838.jpg;0;0;0;0.6434365;107.9651;91.74705;359.8395;40.85088;0.02357422
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_45_905.jpg;0;0;0;0.6412301;108.0038;91.7805;359.8332;40.85089;0.02551288
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_45_955.jpg;0;0;0;0.6390294;108.0231;91.79718;359.8308;40.8509;0.02605129
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_46_022.jpg;0;0;0;0.6368352;108.0519;91.82214;359.828;40.85091;0.0263536
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_46_075.jpg;0;0;0;0.6346478;108.0807;91.84702;359.8264;40.85092;0.02609405
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_46_139.jpg;0;0;0;0.6324676;108.1094;91.87184;359.8256;40.85093;0.02532785
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_46_206.jpg;0;0;0;0.630295;108.1476;91.90481;359.8261;40.85093;0.023623
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_46_273.jpg;0;0;0;0.6281304;108.176;91.92945;359.8274;40.85094;0.02191652
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_46_339.jpg;0;0;0;0.6252573;108.2044;91.954;359.8293;40.85094;0.01991758
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_46_406.jpg;0;0;0;0.6231123;108.2422;91.98663;359.8327;40.85093;0.01691243
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_46_474.jpg;0;0;0;0.6209759;108.2704;92.01101;359.8357;40.85094;0.01448796
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_46_540.jpg;0;0;0;0.618141;108.2985;92.03531;359.839;40.85095;0.01198551
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_46_608.jpg;0;0;0;0.6160251;108.3358;92.06758;359.8436;40.85095;0.008627768
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_46_675.jpg;0;0;0;0.613918;108.3636;92.09169;359.847;40.85094;0.006160666
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_46_742.jpg;0;0;0;0.6111218;108.3914;92.11572;359.8504;40.85094;0.00378861
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_46_809.jpg;0;0;0;0.6090345;108.4283;92.14761;359.8546;40.85095;0.0008420203
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_46_875.jpg;0;0;0;0.6069555;108.4559;92.17145;359.8575;40.85095;-0.001164161
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_46_942.jpg;0;0;0;0.6041961;108.4833;92.19519;359.8602;40.85093;-0.002967659
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_47_008.jpg;2.062798;0;0;0.6021358;108.5195;92.22697;359.8629;40.90422;0.00286671
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_47_077.jpg;1.862926;0;0;0.5996515;108.5462;92.25105;359.8639;41.02059;0.01706094
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_47_144.jpg;0;0;0;0.5970041;108.5823;92.28241;359.8651;41.03054;0.01558335
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_47_211.jpg;1.967568;0;0;0.5949684;108.6089;92.30608;359.8654;41.0809;0.02138939
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_47_279.jpg;1.966681;0;0;0.5927661;108.6355;92.32967;359.8654;41.13978;0.0273887
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_47_345.jpg;2.064342;0;0;0.5895984;108.6702;92.36151;359.8642;41.32072;0.04864143
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_47_412.jpg;0;0;0;0.5876852;108.6967;92.38478;359.8635;41.33156;0.04622409
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_47_478.jpg;0;0;0;0.5850109;108.723;92.40796;359.8629;41.3318;0.04265613
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_47_546.jpg;0;0;0;0.5830132;108.758;92.43874;359.8622;41.33181;0.03707009
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_47_613.jpg;0;0;0;0.5810218;108.7842;92.46173;359.8618;41.33183;0.03242932
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_47_680.jpg;0;0;0;0.5783768;108.8102;92.48464;359.8617;41.33183;0.0275447
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_47_747.jpg;0;0;0;0.5764006;108.8448;92.51509;359.8616;41.33184;0.02085969
/home/kimo/vision/vision-project/data/IMG/robocam_2022_12_11_21_17_47_813.jpg;0;0;0;0.5744309;108.8707;92.53782;359.8618;41.33184;0.01586056
